company,date,description,venue,profession,hospitality,attendees,cost,hospitalityCost,originalHospitalityCost,originalCost,originalAttendees,nurses,pharmacists,gps,mentalhealth,rehab,oncologists,other,spendratio
pfizer,2007-12-01,VARIED CLINICAL DISCUSSION; VARIED SPEAKERS; 2 HOURS; JOURNAL CLUB,ALFRED ENDO DEPT; PRAHRAN;,GENERAL PRACTITIONER,MEAL / DRINKS;,15,300,300,$ 300,$ 300,15,0,0,1,0,0,0,0,20
pfizer,2007-12-01,PATHOLOGY UPDATE; 1 HOURS; JOURNAL CLUB,PATHCARE; GEELONG; VIC,ENDOCRINOLOGIST,MEAL / DRINKS;,15,150,150,$ 150,$ 150,15,0,0,0,0,0,0,1,10
pfizer,2007-12-01,AMERICAN HEART ASSOCIATION UPDATE; 1 HOURS; JOURNAL CLUB,WESTERN HOSPITAL-AUDITORIUM; FOOTSCRAY; VIC,GENERAL PRACTITIONER,MEAL / DRINKS;,25,250,250,$ 250,$ 250,25,0,0,1,0,0,0,0,10
pfizer,2007-12-01,SECONDARY PREVENTION FOR MYOCARDIAL INFARCTION PATIENTS- CLINICAL UPDATE; 1 HOURS; EVENING MEETING,BOOMERANG BY THE SEA; CURRIE; TAS,GENERAL PRACTITIONER,MEAL / DRINKS;,7,490,490,$ 490,$ 490,7,0,0,1,0,0,0,0,70
pfizer,2007-12-01,CARDIOVASCULAR DISEASE RISK MANAGEMENT- YOUR QUESTIONS ANSWERED; 1 HOURS; EVENING MEETING,BARILLA BAY RESTUARANT; CAMBRIDGE; TAS,GENERAL PRACTITIONER,MEAL / DRINKS;,9,790,790,$ 790,$ 790,9,0,0,1,0,0,0,0,88
pfizer,2007-12-01,STROKE; 1 HOURS; JOURNAL CLUB,ROYAL HOBART HOSPITAL; HOBART; TAS,VARIOUS,MEAL / DRINKS;,12,120,120,$ 120,$ 120,12,0,0,0,0,0,0,1,10
pfizer,2007-12-01,CLINICAL TRIAL PAPER REVIEW; 1 HOURS; JOURNAL CLUB,ROYAL HOBART HOSPITAL; HOBART; TAS,PHYSICIAN; GENERAL MEDICINE,MEAL / DRINKS;,15,120,120,$ 120,$ 120,15,0,0,0,0,0,0,1,8
pfizer,2007-12-01,APPLICATION OF EVIDENCE IN THE PREVENTION OF ISCHAEMIA; 2 HOURS; EVENING MEETING,KOBE JAPANESE RESTAURANT; DONCASTER EAST; VIC,CARDIOLOGIST,MEAL / DRINKS;,21,4107,2107,$ 2;107,$ 4;107,21,0,0,0,0,0,0,1,196
pfizer,2007-12-01,UROLOGY; 1 HOURS; SPONSORSHIP/DIVISION MEETING; 4 CPD/CME POINTS,GLENCOE; MONT ALBERT; VIC,GENERAL PRACTITIONER,MEAL / DRINKS;,17,2135,1435,$ 1;435,$ 2;135,17,0,0,1,0,0,0,0,126
pfizer,2007-12-01,MEDICO-LEGAL ISSUES IN GENERAL PRACTICE; 2 HOURS; SPONSORSHIP/DIVISION MEETING,CROSSING CAFE; DENILIQUIN; NSW,GENERAL PRACTITIONER,NIL PROVIDED,10,200,,$ -,$ 200,10,0,0,1,0,0,0,0,20
pfizer,2007-12-01,TRANSPLANT SOCIETY OF AUSTRALIA AND NEW ZEALAND JOURNAL CLUB; 4 HOURS; JOURNAL CLUB,MAMMA VITTORIA'S; FITZROY; VIC,RESPIRATORY MEDICINE PHYSICIAN,MEAL / DRINKS;,50,625,625,$ 625,$ 625,50,0,0,0,0,0,0,1,13
pfizer,2007-12-01,RESPIRATORY MEDICINE; 5 HOURS; SPONSORSHIP/DIVISION MEETING,THE MANSION WERIBEE; WERIBEE; VIC,RESPIRATORY MEDICINE PHYSICIAN,NIL PROVIDED,80,700,,$ -,$ 700,80,0,0,0,0,0,0,1,9
pfizer,2007-12-01,DEMENTIA; 2 HOURS; GRAND ROUND,AUSTIN HOSPITAL; HEIDELBERG; VIC,VARIOUS,MEAL / DRINKS;,50,750,750,$ 750,$ 750,50,0,0,0,0,0,0,1,15
pfizer,2007-12-01,GERATRICS AND MINIMISING RISK FACTORS; 2 HOURS; JOURNAL CLUB,GRACE MCKELLAR CENTRE; GEELONG NORTH;,REHABILITATION MEDICINE PHYSICIAN,MEAL / DRINKS;,20,500,500,$ 500,$ 500,20,0,0,0,0,1,0,0,25
pfizer,2007-12-01,DEMENTIA SERIES; 2 HOURS; EVENING MEETING,LATAERE GARDENS; MOONAH; TAS,VARIOUS,MEAL / DRINKS;,15,500,500,$ 500,$ 500,15,0,0,0,0,0,0,1,33
pfizer,2007-12-01,VICTORIAN MEDICAL POSTGRADUATE FOUNDATION - UROLOGY; 1 HOURS; SPONSORSHIP/DIVISION MEETING,WARRAGUL HOSPITAL; WARRAGUL; VIC,VARIOUS,NIL PROVIDED,25,400,,$ -,$ 400,25,0,0,0,0,0,0,1,16
pfizer,2007-12-01,ABC - CHRONIC COUGH; 1 HOURS; EVENING MEETING; 2 CPD/CME POINTS,CAFE MARTINI; WANGARATTA; VIC,GENERAL PRACTITIONER,MEAL / DRINKS;,5,351,351,$ 351,$ 351,5,0,0,1,0,0,0,0,70
pfizer,2007-12-01,SPONSORSHIP; 2 HOURS; SPONSORSHIP/DIVISION MEETING,FEDELE'S RESTAURANT; GLEN WAVERLEY; VIC,GENERAL PRACTITIONER,MEAL / DRINKS;,33,1496,1496,$ 1;496,$ 1;496,33,0,0,1,0,0,0,0,45
pfizer,2007-12-01,CARDIOPULMONARY RESUSCITATION ; 5 HOURS; SPONSORSHIP/DIVISION MEETING,ST JOHN'S AMBULANCE TRAINING CENTRE; DEVONPORT; TAS,VARIOUS,NIL PROVIDED,10,500,,$ -,$ 500,10,0,0,0,0,0,0,1,50
pfizer,2007-12-01,VICTORIAN CANCER BIO BANK MEETING; 1 HOURS; GRAND ROUND,VICTORIAN CANCER BIO BANK; EAST MELBOURNE; VIC,VARIOUS,MEAL / DRINKS;,20,100,100,$ 100,$ 100,20,0,0,0,0,0,0,1,5
pfizer,2007-12-01,HAEM J/C; 2 HOURS; JOURNAL CLUB,PMCC; EAST MELBOURNE; VIC,HAEMATOLOGIST,MEAL / DRINKS;,15,150,150,$ 150,$ 150,15,0,0,0,0,0,0,1,10
pfizer,2007-12-01,UROLOGY JOURNAL CLUB MEETING; 2 HOURS; JOURNAL CLUB,PETERMAC ; EAST MELBOURNE; VIC,ONCOLOGIST,MEAL / DRINKS;,15,150,150,$ 150,$ 150,15,0,0,0,0,0,1,0,10
pfizer,2007-12-01,JOURNAL CLUB; 1 HOURS; JOURNAL CLUB,BALLARAT BASE HOSPITAL; BALLARAT; VIC,VARIOUS,MEAL / DRINKS;,20,200,200,$ 200,$ 200,20,0,0,0,0,0,0,1,10
pfizer,2007-12-01,UROLOGY; 1 HOURS; JOURNAL CLUB,ROYAL MELBOURNE HOSPITAL; PARKVILLE; VIC,UROLOGIST,MEAL / DRINKS;,20,200,200,$ 200,$ 200,20,0,0,0,0,0,0,1,10
pfizer,2007-12-01,MULTI DISCIPLINARY BREAST MEETING; 2 HOURS; JOURNAL CLUB,BREAST SERVICE MULTIDISCIPLINARY EDUCATION; EAST MELBOURNE; VIC,ONCOLOGIST,MEAL / DRINKS;,20,250,250,$ 250,$ 250,20,0,0,0,0,0,1,0,13
pfizer,2007-12-01,ONCOLOGY JOURNAL CLUB; 1 HOURS; JOURNAL CLUB,PETER MACALLUM CANCER CLINIC; EAST MELBOURNE; VIC,ONCOLOGIST,MEAL / DRINKS;,25,280,280,$ 280,$ 280,25,0,0,0,0,0,1,0,11
pfizer,2007-12-01,VICTORIAN MEDICAL POSTGRADUATE FOUNDATION - LATENT AUTOIMMUNE DIABETES IN ADULTHOOD; 2 HOURS; SPONSORSHIP/DIVISION MEETING,WARRNAMBOOL BASE DISTRICT HOSPITAL; WARRNAMBOOL; VIC,GENERAL PRACTITIONER,NIL PROVIDED,15,500,,$ -,$ 500,15,0,0,1,0,0,0,0,33
pfizer,2007-12-01,BASAL DRAINAGE TRAINING ; 1 HOURS; JOURNAL CLUB,GEELONG HOSPITAL ; GEELONG ; VIC,GENERAL PRACTITIONER,NIL PROVIDED,14,140,,$ -,$ 140,14,0,0,1,0,0,0,0,10
pfizer,2007-12-01,GENERAL MEDICINE ; 1 HOURS; JOURNAL CLUB,THE GEELONG HOSPITAL; GEELONG ; VIC,VARIOUS,MEAL / DRINKS;,14,138,138,$ 138,$ 138,14,0,0,0,0,0,0,1,10
pfizer,2007-12-01,MENTAL HEALTH NURSING AT THE GRASSROOTS; 7 HOURS; SPONSORSHIP,SANDHURST CLUB; SKYE; VIC,NURSE; MENTAL HEALTH,NIL PROVIDED,80,1000,,$ -,$ 1;000,80,1,0,0,1,0,0,0,13
pfizer,2007-12-01,PSYCHOSIS IN ELDERLY; 1 HOURS; JOURNAL CLUB,BROADMEADOWS PSYCHIATRY DEPT; BROADMEADOWS; VIC,PSYCHIATRIST,MEAL / DRINKS;,14,165,165,$ 165,$ 165,14,0,0,0,1,0,0,0,12
pfizer,2007-12-01,PATIENT STORY; 1 HOURS; JOURNAL CLUB,ROYAL MELBOURNE HOSPITAL; PARKVILLE; VIC,GENERAL PRACTITIONER,MEAL / DRINKS;,30,210,210,$ 210,$ 210,30,0,0,1,0,0,0,0,7
pfizer,2007-12-01,EARLY ONSET PSYCHOSIS; 2 HOURS; JOURNAL CLUB,ORYGEN YOUTH MENTAL HEATH; PARKVILLE; VIC,PSYCHIATRIST,MEAL / DRINKS;,20,265,265,$ 265,$ 265,20,0,0,0,1,0,0,0,13
pfizer,2007-12-01,PSYCHOSIS; 1 HOURS; JOURNAL CLUB,JOHN CADE PSYCHIATRY DEPT(RMH); PARKVILLE; VIC,PSYCHIATRIST,MEAL / DRINKS;,30,265,265,$ 265,$ 265,30,0,0,0,1,0,0,0,9
pfizer,2007-12-01,MENTAL HEALTH; 1 HOURS; JOURNAL CLUB,HEIDELBERG REPATRIATION HOSPITAL - PSYCH DEPT; HEIDELBERG; VIC,PSYCHIATRIST,NIL PROVIDED,12,120,,$ -,$ 120,12,0,0,0,1,0,0,0,10
pfizer,2007-12-01,PRESENTATION; 1 HOURS; JOURNAL CLUB,AUSTIN HEALTH ; HEIDELBERG; VIC,HOSPITAL PHARMACIST,MEAL / DRINKS;,12,72,72,$ 72,$ 72,12,0,1,0,0,0,0,0,6
pfizer,2007-12-01,MENTAL HEALTH - SCHIZOPHRENIA AND POST TRAUMATIC STRESS DISORDER; 1 HOURS; JOURNAL CLUB,REPAT HOSPITAL PSYCH DEPARTMENT; HEIDELBERG; VIC,PSYCHIATRIST,MEAL / DRINKS;,10,92,92,$ 92,$ 92,10,0,0,0,1,0,0,0,9
pfizer,2007-12-01,MENTAL HEALTH; 1 HOURS; JOURNAL CLUB,ST VINCENTS HOS PSYCH DEPARTMENT; FITZROY; VIC,PSYCHIATRIST,MEAL / DRINKS;,30,276,276,$ 276,$ 276,30,0,0,0,1,0,0,0,9
pfizer,2007-12-01,DEPERSONALISATION; 2 HOURS; SPONSORSHIP/DIVISION MEETING,DELMONT PRIVATE PSYCHIATRIC HOSPITAL; GLEN IRIS; VIC,GENERAL PRACTITIONER,NIL PROVIDED,30,1500,,$ -,$ 1;500,30,0,0,1,0,0,0,0,50
pfizer,2007-12-01,EXERCISING THE MIND AND BODY; 1 HOURS; SPONSORSHIP/DIVISION MEETING,TIMBOON HOUSE; CAMPERDOWN; VIC,VARIOUS,MEAL / DRINKS;,30,1300,900,$ 900,$ 1;300,30,0,0,0,0,0,0,1,43
pfizer,2007-12-01,DIET FOR COELIACE & IRRITABLE BOWEL SYNDROME; 1 HOURS; SPONSORSHIP/DIVISION MEETING,BALLARAT BASE HOSPITAL - EDUCATION AND RESOURCE CENTER.; BALLARAT; VIC,GENERAL PRACTITIONER,MEAL / DRINKS;,28,660,660,$ 660,$ 660,28,0,0,1,0,0,0,0,24
pfizer,2007-12-01,PUNCH BIOPSIES; 2 HOURS; SPONSORSHIP/DIVISION MEETING,GISBORNE MEDICAL CENTRE; GISBORNE; VIC,GENERAL PRACTITIONER,NIL PROVIDED,11,320,,$ -,$ 320,11,0,0,1,0,0,0,0,29
pfizer,2007-12-01,TOSILECTOMY BLEEDING COMPLICATIONS; 2 HOURS; SPONSORSHIP,VIC EYE AND EAR HOSPITAL; EAST MELBOURNE; VIC,GENERAL PRACTITIONER,MEAL / DRINKS;,20,200,200,$ 200,$ 200,20,0,0,1,0,0,0,0,10
pfizer,2007-12-01,STROKE; 1 HOURS; SPONSORSHIP,NEUROSCIENCES BUILDING STROKE UNIT ; HEIDELBERG HEIGHTS; VIC,GENERAL PRACTITIONER,MEAL / DRINKS;,20,275,275,$ 275,$ 275,20,0,0,1,0,0,0,0,14
pfizer,2007-12-01,PERSISTENT POST SURGICAL PAIN - CAN WE DO BETTER?; 1 HOURS; EVENING MEETING,HENRY JONES ART HOTEL; HOBART; TAS,ANAESTHETIST,MEAL / DRINKS;,40,3239,2889,$ 2;889,$ 3;239,40,0,0,0,0,0,0,1,81
pfizer,2007-12-01,CHRONIC OBSTRUCTIVE PULMONARY DISEASE; 1 HOURS; GRAND ROUND,DANDENONG HOSPITAL; DANDENONG; VIC,VARIOUS,MEAL / DRINKS;,35,300,300,$ 300,$ 300,35,0,0,0,0,0,0,1,9
pfizer,2007-12-01,ANAESTHETIC REFRESHER COURSE; 6 HOURS; SPONSORSHIP,ROYAL MELBOURNE HOSPITAL; PARKVILLE; VIC,ANAESTHETIST,NIL PROVIDED,160,1500,,$ -,$ 1;500,160,0,0,0,0,0,0,1,9
pfizer,2007-12-01,CASE STUDY FROM THE MEMORY CLINIC; 1 HOURS; JOURNAL CLUB,GRACE MCKELLAR HOSPITAL; GEELONG; VIC,VARIOUS,MEAL / DRINKS;,14,52,52,$ 52,$ 52,14,0,0,0,0,0,0,1,4
pfizer,2007-12-01,CASE STUDY FROM THE MEMORY CLINIC; 1 HOURS; JOURNAL CLUB,GRACE MCKELLAR HOSPITAL; GEELONG; VIC,VARIOUS,MEAL / DRINKS;,20,150,150,$ 150,$ 150,20,0,0,0,0,0,0,1,8
pfizer,2007-12-01,CASE STUDIES - ; 2 HOURS; JOURNAL CLUB,THE ALFRED HOSPITAL; PRAHRAN; VIC,ANAESTHETIST,MEAL / DRINKS;,40,236,236,$ 236,$ 236,40,0,0,0,0,0,0,1,6
pfizer,2007-12-01,POST OPERATIVE PAIN; 1 HOURS; JOURNAL CLUB,WESTERN HOSPITAL ; FOOTSCRAY; VIC,ANAESTHETIST,MEAL / DRINKS;,20,359,359,$ 359,$ 359,20,0,0,0,0,0,0,1,18
pfizer,2007-12-01,CASE STUDIES ON DEMENTIA; 1 HOURS; JOURNAL CLUB,THE ALFRED HOSPITAL; PRAHRAN; VIC,VARIOUS,MEAL / DRINKS;,40,533,533,$ 533,$ 533,40,0,0,0,0,0,0,1,13
pfizer,2007-12-01,UPDATE FROM ASA MEETING - CORONARY STENTS - PERIOPERATIVE MANAGEMENT ; 2 HOURS; SPONSORSHIP/DIVISION MEETING,SHERATON FOUR POINTS HOTEL; GEELONG; VIC,ANAESTHETIST,NIL PROVIDED,35,1000,,$ -,$ 1;000,35,0,0,0,0,0,0,1,29
pfizer,2007-12-01,HEPATITIS C; 1 HOURS; SPONSORSHIP/DIVISION MEETING,PORTICO RESTAURANT; BALLARAT; VIC,VARIOUS,MEAL / DRINKS;,30,1040,1040,$ 1;040,$ 1;040,30,0,0,0,0,0,0,1,35
pfizer,2007-12-01,HIGHLIGHTS FROM ACC; 1 HOURS; JOURNAL CLUB,THE ALFRED HOSPITAL; PRAHRAN; VIC,CARDIOLOGIST,MEAL / DRINKS;,20,200,200,$ 200,$ 200,20,0,0,0,0,0,0,1,10
pfizer,2007-12-01,1 HOURS; GRAND ROUND,AUSTIN HOSPITAL; HEIDELBERG; VIC,PSYCHIATRIST,MEAL / DRINKS;,25,280,280,$ 280,$ 280,25,0,0,0,1,0,0,0,11
pfizer,2007-12-01,METABOLICS IN MENTALLY ILL; 1 HOURS; JOURNAL CLUB,BALLARAT PSYCHIATRY DEPT; BALLARAT; VIC,GENERAL PRACTITIONER,MEAL / DRINKS;,12,108,108,$ 108,$ 108,12,0,0,1,0,0,0,0,9
pfizer,2007-12-01,VANCOMYCIN RESISTANT ENTEROCOCCI INFECTIONS; 1 HOURS; JOURNAL CLUB,INFECTIOUS DISEASES UNIT; HEIDELBERG; VIC,INFECTIOUS DISEASES PHYSICIAN,MEAL / DRINKS;,20,200,200,$ 200,$ 200,20,0,0,0,0,0,0,1,10
pfizer,2007-12-01,MDM BREAST MEETING; 2 HOURS; JOURNAL CLUB,ONCOLOGY DEPARTMENT; HEIDELBERG HEIGHTS; VIC,ONCOLOGIST,MEAL / DRINKS;,20,250,250,$ 250,$ 250,20,0,0,0,0,0,1,0,13
pfizer,2007-12-01,PARTIAL SPONSORSHIP OF 3RD SIGNALLING SYSTEMS ONCOLOGY CONFERENCE; 19.5 CPD/CME POINTS,NOVOTEL BAROSSA VALLEY RESORT SOUTH AUSTRALIA,ONCOLOGIST,NIL PROVIDED,50,5000,,$ -,$ 5;000,50,0,0,0,0,0,1,0,100
pfizer,2007-12-01,OPHTHALMOLOGY SCIENTIFIC MEETING - 4 HOURS,ERNST MEMORIAL CONVENTION CENTRE; NEW ORLEANS; USA,SPECIALISTS,FOOD & BEVERAGE,5,248,248,$ 248,$ 248,5,0,0,0,0,0,0,1,50
pfizer,2007-12-01,AMERICAN HEART ASSOC SCIENTIFIC SESSIONS 2007 - 24 HOURS; 3rd PARTY CONFERENCE,ORANGE COUNTY CONVENTION CENTRE; ORLANDO; USA,SPECIALISTS,FOOD & BEVERAGE,31,3817,3640,$ 3;640,$ 3;817,31,0,0,0,0,0,0,1,123
pfizer,2007-12-01,SPONSORSHIP - AUSTRALIAN AND NEW ZEALAND SPINAL CORD SOCIETY - 3 HOURS,FOUR SEASONS HOTEL SYDNEY; NSW,SPECIALISTS,NIL PROVIDED,250,13103,,$ -,$ 13;103,250,0,0,0,0,0,0,1,52
pfizer,2007-12-01,CLINICAL ONCOLOGICAL SOCIETY OF AUSTRALIA UPDATES IN THE LATEST RESEARCH AND FINDINGS - 3 HOURS,HYATT ADELAIDE; SA,SPECIALISTS,FOOD & BEVERAGE,550,19716,277,$ 277,$ 19;716,550,0,0,0,0,0,0,1,36
pfizer,2007-12-01,EUROPEAN SOCIETY FOR SEXUAL MEDICINE - 21.5 HOURS; 3rd PARTY CONFERENCE,LISBON CONVENTION CENTRE; PORTUGAL,SPECIALISTS,FOOD & BEVERAGE,30,3730,3730,$ 3;730,$ 3;730,30,0,0,0,0,0,0,1,124
pfizer,2007-12-01,SPONSORSHIP - GP CONFERENCE AND EXHIBITION MELBOURNE - 3 DAYS,MELBOURNE EXHIBITION & CONVENTION CENTRE; VIC,GP'S,NIL PROVIDED,1000,155439,,$ -,$ 155;439,1;000,0,0,1,0,0,0,0,155
pfizer,2007-12-01,SPONSORSHIP - ANNUAL MEETING OF THE REHABILITATION MEDICINE CONFERENCE - 2 HOURS,SOFITEL HOTEL MELBOURNE; VIC,SPECIALISTS,NIL PROVIDED,400,15000,,$ -,$ 15;000,400,0,0,0,0,0,0,1,38
pfizer,2007-12-01,SPONSORSHIP - OPHTHALMOLOGISTS ANNUAL SCIENTIFIC CONGRESS - 3 DAYS,BURSWOOD CONVENTION CENTRE; PERTH; WA,SPECIALISTS,FOOD & BEVERAGE,1000,76000,6000,$ 6;000,$ 76;000,1;000,0,0,0,0,0,0,1,76
pfizer,2007-12-01,RISK MANAGEMENT ROADSHOW - MANAGING PATIENTS WITH ACUTE AND CHRONIC PAIN - 1.75 HOURS,DOLTONE HOUSE; JONES BAY WHARF; SYDNEY,GP'S,FOOD & BEVERAGE,150,33572,15750,$ 15;750,$ 33;572,150,0,0,1,0,0,0,0,224
pfizer,2007-12-01,RISK MANAGEMENT ROADSHOW - MANAGING PATIENTS WITH ACUTE AND CHRONIC PAIN - 1.75 HOURS,KING'S PARK CONFERENCE CENTRE; WEST PERTH WA,GP'S,FOOD & BEVERAGE,80,21640,6640,$ 6;640,$ 21;640,80,0,0,1,0,0,0,0,271
pfizer,2007-12-01,RISK MANAGEMENT ROADSHOW - MANAGING PATIENTS WITH ACUTE AND CHRONIC PAIN - 1.75 HOURS,STAMFORD PLAZA BRISBANE QLD,GP'S,FOOD & BEVERAGE,80,23960,8960,$ 8;960,$ 23;960,80,0,0,1,0,0,0,0,300
pfizer,2007-12-01,RISK MANAGEMENT ROADSHOW - MANAGING PATIENTS WITH ACUTE AND CHRONIC PAIN - 1.75 HOURS,ZINC FEDERATION SQUARE; MELBOURNE VIC,GP'S,FOOD & BEVERAGE,100,27000,12000,$ 12;000,$ 27;000,100,0,0,1,0,0,0,0,270
pfizer,2007-12-01,SPONSORSHIP - WORLD PSYCHIATRIC ASSOCIATION INTERNATIONAL CONGRESS 2007 - 4 DAYS,MELBOURNE EXHIBITION AND CONVENTION CENTRE; MELBOURNE; VIC,SPECIALISTS,NIL PROVIDED,1000,148697,,$ -,$ 148;697,1;000,0,0,0,0,0,0,1,149
pfizer,2007-12-01,AUSTRALIA DINNER FUNCTION - 2 HOURS,THE WESTIN SYDNEY; NSW,GP'S,NIL PROVIDED,100,43148,,$ -,$ 43;148,100,0,0,1,0,0,0,0,431
pfizer,2007-12-01,JAMES COOK UNI - MEDICAL STUDENTS GRADUATION BALL; 3 HOURS; SPONSORSHIP/DIVISION MEETING,SOUTHBANK CONVENTION CENTRE; SOUTHBANK; QLD,VARIOUS,NIL PROVIDED,300,3000,,$ -,$ 3;000,300,0,0,0,0,0,0,1,10
pfizer,2007-12-01,RURAL MEDICINE IN THE 21ST CENTURY; 1 HOURS; EVENING MEETING,SOUTHBANK CONVENTION CENTRE; TOWNSVILLE; QLD,GENERAL PRACTITIONER,NIL PROVIDED,100,3000,,$ -,$ 3;000,100,0,0,1,0,0,0,0,30
pfizer,2007-12-01,SMOKING CESSATION; 1 HOURS; EVENING MEETING,VINO'S RESTAURANT; BRISBANE; QLD,VARIOUS,MEAL / DRINKS;,88,8000,4500,$ 4;500,$ 8;000,88,0,0,0,0,0,0,1,91
pfizer,2007-12-01,THE PHARMACY PERSPECTIVE ON THE IMPORTANCE OF SMOKING CESSATION TREATMENTS; 1 HOURS; EVENING MEETING,AVICA FUNCTION ROOMS; MERRIMAC; QLD,VARIOUS,MEAL / DRINKS;,45,3128,3128,$ 3;128,$ 3;128,45,0,0,0,0,0,0,1,70
pfizer,2007-12-01,SMOKING CESSATION; 1 HOURS; EVENING MEETING,THE OLD COURTHOUSE RESTAURANT; CLEVELAND; QLD,GENERAL PRACTITIONER,MEAL / DRINKS;,14,814,814,$ 814,$ 814,14,0,0,1,0,0,0,0,58
pfizer,2007-12-01,BUDERIM LAG MEETING; 2 HOURS; SPONSORSHIP/DIVISION MEETING,HARRY'S ON BUDERIM; BUDERIM; QLD,GENERAL PRACTITIONER,MEAL / DRINKS;,15,1500,1500,$ 1;500,$ 1;500,15,0,0,1,0,0,0,0,100
pfizer,2007-12-01,PROCTOLOGY IN GENERAL PRACTICE; NECK LUMPS; 1 HOURS; EVENING MEETING,ST STEPHEN'S HOSPITAL; MARYBOROUGH; QLD,GENERAL PRACTITIONER,MEAL / DRINKS;,20,800,800,$ 800,$ 800,20,0,0,1,0,0,0,0,40
pfizer,2007-12-01,PROCTOLOGY IN GENERAL PRACTICE; NECK LUMPS; 1 HOURS; EVENING MEETING,PLAYA CONCHA MOTEL; HERVEY BAY; QLD,GENERAL PRACTITIONER,MEAL / DRINKS;,20,1010,800,$ 800,$ 1;010,20,0,0,1,0,0,0,0,51
pfizer,2007-12-01,RHEUMATOLOGY JOURNAL; 1 HOURS; JOURNAL CLUB,ROYAL PERTH HOSPITAL; PERTH CITY; WA,RHEUMATOLOGIST,MEAL / DRINKS;,12,250,250,$ 250,$ 250,12,0,0,0,0,0,0,1,21
pfizer,2007-12-01,CARDIOPULMONARY RESUSCITATION WORKSHOP; 2 HOURS; EVENING MEETING,BRIGHTON BEACH MEDICAL CENTRE; MERRIWA; WA,GENERAL PRACTITIONER,NIL PROVIDED,7,300,,$ -,$ 300,7,0,0,1,0,0,0,0,43
pfizer,2007-12-01,CLINICAL LECTURE; 3 HOURS; SPONSORSHIP/DIVISION MEETING,THE OLD SWAN BREWERY; CRAWLEY; WA,GENERAL PRACTITIONER,MEAL / DRINKS;,50,4220,3500,$ 3;500,$ 4;220,50,0,0,1,0,0,0,0,84
pfizer,2007-12-01,SCGH GEN MED JOURNAL CLUB; 1 HOURS; JOURNAL CLUB,GEN MED JOURNAL CLUB; PERTH; WA,VARIOUS,MEAL / DRINKS;,25,234,234,$ 234,$ 234,25,0,0,0,0,0,0,1,9
pfizer,2007-12-01,ROYAL PERTH JOURNAL CLUB; 2 HOURS; JOURNAL CLUB,CARDIOLOGY SEMINAR ROOM; PERTH; WA,VARIOUS,MEAL / DRINKS;,35,350,350,$ 350,$ 350,35,0,0,0,0,0,0,1,10
pfizer,2007-12-01,THE HEART ; 1 HOURS; JOURNAL CLUB,QE2 CARDIOLOGY JOURNAL CLUB; NEDLANDS; WA,CARDIOLOGIST,MEAL / DRINKS;,30,350,350,$ 350,$ 350,30,0,0,0,0,0,0,1,12
pfizer,2007-12-01,GLAUCOMA PROGRESSION - A CLINICAL REVIEW; 1 HOURS; EVENING MEETING,MUST WINBEBAR; HIGHGATE; WA,OPHTHALMOLOGIST,MEAL / DRINKS;,20,2500,2000,$ 2;000,$ 2;500,20,0,0,0,0,0,0,1,125
pfizer,2007-12-01,MONTHLY MENTAL HEALTH ROUND TABLE DISCUSSION. ; 2 HOURS; SPONSORSHIP/DIVISION MEETING,OCEANUS RESTAURANT; CITY BEACH; WA,GENERAL PRACTITIONER,MEAL / DRINKS;,10,500,500,$ 500,$ 500,10,0,0,1,0,0,0,0,50
pfizer,2007-12-01,INFECTIOUS DISEASES; 1 HOURS; SPONSORSHIP,PATH CENTRE - MICRO DEPT ROYAL PERTH HOSPITAL; PERTH; WA,INFECTIOUS DISEASES PHYSICIAN,MEAL / DRINKS;,200,1000,1000,$ 1;000,$ 1;000,200,0,0,0,0,0,0,1,5
pfizer,2007-12-01,BREAST CANCER RESEARCH MEETING; 3 HOURS; SPONSORSHIP/DIVISION MEETING,THE ROTTNEST LODGE; ROTTEST ISLAND; WA,VARIOUS,NIL PROVIDED,80,2200,,$ -,$ 2;200,80,0,0,0,0,0,0,1,28
pfizer,2007-12-01,FINAL MEETING FOR THE YEAR; 2 HOURS; SPONSORSHIP/DIVISION MEETING,KAILLIS BROS FUNCTION CENTRE; LEEDERVILLE; WA,INFECTIOUS DISEASES PHYSICIAN,MEAL / DRINKS;,20,1200,1200,$ 1;200,$ 1;200,20,0,0,0,0,0,0,1,60
pfizer,2007-12-01,UPPER GASTROINTESTINAL BLEEDS; 2 HOURS; JOURNAL CLUB,SWAN DISTRICTS MEDICAL DEPT; MIDDLE SWAN; WA,PHYSICIAN; GENERAL MEDICINE,MEAL / DRINKS;,12,131,131,$ 131,$ 131,12,0,0,0,0,0,0,1,11
pfizer,2007-12-01,RURAL AND REMOTE MENTAL HEALTH CONFERENCE; 32 HOURS; SPONSORSHIP,ESPLANADE HOTEL; FREMANTLE; WA,GENERAL PRACTITIONER,MEAL / DRINKS;,189,1650,1650,$ 1;650,$ 1;650,189,0,0,1,0,0,0,0,9
pfizer,2007-12-01,SMOKING CESSATION; 1 HOURS; EVENING MEETING,NATIONAL WINE CENTRE; ADELAIDE; SA,VARIOUS,ACCOMMODATION; MEAL / DRINKS;,100,14350,6250,$ 6;250,$ 14;350,100,0,0,0,0,0,0,1,144
